fov,cellID,rep,batch,leiden,umap_1,umap_2,x,y,z,nuc_volume(um3),doublet
0,711,2,2,3,9.540914,7.6736317,647.666,1143.635,37.705,145.648,0
0,712,2,2,3,11.296697,6.06586,738.574,1166.428,36.461,133.989,0
0,713,2,2,3,8.566843,7.224062,903.348,1253.806,34.779,150.017,0
0,717,2,2,3,11.57695,5.6080065,1476.906,1540.626,33.401,226.396,0
1,119,2,2,3,10.86173,5.2537518,1083.931,876.956,14.502,144.012,0
1,122,2,2,3,11.111329,5.8564677,1524.999,927.244,12.541,193.834,0
1,173,2,2,3,9.339466,5.3705654,1650.378,456.915,20.994,323.535,0
1,191,2,2,3,10.435267,6.4128156,861.187,1031.167,14.074,168.797,0
1,210,2,2,3,10.287228,5.8371434,1914.105,1041.661,15.812,141.474,0
1,258,2,2,3,11.289203,5.0791016,1956.854,926.899,17.653,139.919,0
1,261,2,2,3,8.929077,5.738858,1668.964,984.382,15.82,152.321,0
1,308,2,2,3,10.69879,4.473396,740.26,985.625,14.756,187.511,0
1,310,2,2,3,11.490391,5.874633,900.568,1018.558,22.85,246.927,0
1,347,2,2,3,11.579498,5.831946,1818.477,1090.216,21.19,194.415,0
1,389,2,2,3,9.642362,8.405838,1499.133,353.479,27.338,281.955,0
1,393,2,2,3,9.39399,7.1165457,1941.196,965.506,36.293,166.524,0
1,394,2,2,3,8.954219,5.9525504,1643.801,964.103,33.374,223.741,0
1,396,2,2,3,10.63943,6.0360727,1580.748,1019.514,23.161,503.739,1
1,404,2,2,3,10.302918,6.5906096,1776.96,1128.045,30.954,393.74,0
1,619,2,2,3,9.972866,5.7446427,252.173,977.564,27.443,362.889,0
1,622,2,2,3,11.4771,5.664694,939.346,996.259,28.831,248.85,0
1,630,2,2,3,10.116349,6.978978,1748.424,1087.236,21.372,186.233,0
1,632,2,2,3,11.126446,5.782006,1497.38,1085.869,26.796,355.919,0
1,637,2,2,3,9.631063,7.281117,1110.617,1090.743,26.951,572.199,1
1,844,2,2,3,10.239632,5.720187,421.364,957.04,31.364,202.393,0
1,846,2,2,3,11.284697,5.64399,1440.56,983.919,27.523,175.9,0
1,850,2,2,3,10.880166,5.5650496,1764.837,1027.508,26.827,269.485,0
1,852,2,2,3,11.123945,5.942721,1812.631,1036.525,27.742,418.472,1
1,858,2,2,3,11.229123,5.623975,1237.029,1095.15,28.729,192.598,0
1,943,2,2,3,9.008333,6.604213,1717.182,1035.895,29.924,255.706,0
1,945,2,2,3,9.504477,7.235605,1172.313,1114.605,27.693,257.899,0
1,995,2,2,3,10.787951,5.381788,324.528,929.066,36.576,170.707,0
1,998,2,2,3,11.336262,5.0974426,1536.456,1047.632,34.095,250.213,0
1,999,2,2,3,10.490185,4.9144244,1199.322,1064.001,38.505,127.897,0
1,1036,2,2,3,11.250718,6.0329003,1475.06,1017.202,35.293,245.084,0
1,1056,2,2,3,9.741223,7.0885935,1306.126,657.756,33.154,220.667,0
1,1099,2,2,3,11.146258,6.114657,462.237,977.929,36.253,166.503,0
1,1100,2,2,3,11.383786,5.331223,1316.692,1072.164,38.539,158.689,0
1,1112,2,2,3,9.417092,9.278546,137.432,406.512,36.206,265.371,0
2,47,2,2,3,9.630804,8.498391,1452.552,1832.672,10.977,152.886,0
2,73,2,2,3,9.323311,8.605034,1393.437,1595.73,12.653,234.056,0
2,76,2,2,3,9.500058,7.817902,1112.221,1887.643,12.379,191.132,0
2,97,2,2,3,10.537679,5.3060217,886.819,844.882,12.077,178.104,0
2,105,2,2,3,10.604738,6.392132,1825.85,393.003,14.07,198.837,0
2,123,2,2,3,9.202056,7.5078692,1951.107,911.084,15.757,275.272,0
2,145,2,2,3,9.329055,8.695495,1724.312,1042.142,14.047,289.904,0
2,161,2,2,3,8.247853,7.2976604,262.524,1657.841,13.969,222.736,0
2,166,2,2,3,11.237236,6.54454,749.451,786.089,18.487,115.116,0
2,211,2,2,3,11.142074,5.595943,505.577,503.798,18.428,131.395,0
2,213,2,2,3,9.724368,6.221712,637.192,570.183,21.228,169.988,0
2,225,2,2,3,9.245485,5.5633764,1505.015,234.709,24.12,352.837,0
2,229,2,2,3,10.1900215,6.973805,620.75,617.368,12.851,128.173,0
2,243,2,2,3,8.665245,6.07259,172.969,557.637,17.651,220.588,0
2,253,2,2,3,10.597993,5.4492164,726.74,1263.949,22.144,156.923,0
2,275,2,2,3,10.758685,6.210767,473.535,1318.62,14.769,143.24,0
2,288,2,2,3,9.242467,5.827961,1929.382,394.155,22.992,353.678,0
2,324,2,2,3,8.821527,6.672039,494.882,1427.344,24.893,511.945,1
2,348,2,2,3,9.314015,5.0915527,736.178,718.46,26.516,284.175,0
2,352,2,2,3,8.605196,7.1749578,636.753,770.041,19.298,193.922,0
2,354,2,2,3,9.225144,7.106142,708.456,849.753,23.848,726.987,1
2,366,2,2,3,9.100361,5.618076,820.51,1002.687,30.941,126.321,0
2,370,2,2,3,9.292071,7.859914,501.714,1153.867,21.39,378.537,0
2,371,2,2,3,9.46239,7.747387,682.266,1133.417,29.957,366.281,0
2,375,2,2,3,9.925907,7.117587,532.916,1190.862,18.532,201.25,0
2,376,2,2,3,11.339616,5.4125066,610.921,1238.618,17.141,196.521,0
2,377,2,2,3,8.595425,6.5217767,525.445,1273.397,25.971,229.353,0
2,379,2,2,3,9.9761,7.2141156,446.968,1367.205,19.618,143.328,0
2,390,2,2,3,8.192786,7.8307004,327.991,1606.938,26.34,532.378,1
2,392,2,2,3,9.011301,5.202094,364.707,1733.291,26.346,144.638,0
2,408,2,2,3,11.075698,6.1431346,394.221,551.357,25.852,165.922,0
2,415,2,2,3,11.068528,4.936377,944.71,757.015,24.609,244.662,0
2,425,2,2,3,10.099144,4.558982,770.55,849.255,25.136,522.095,1
2,432,2,2,3,9.947165,5.421764,785.315,985.544,16.226,165.766,0
2,444,2,2,3,9.8307705,7.40324,454.63,1271.781,24.381,291.023,0
2,458,2,2,3,9.272248,4.41346,269.561,1754.978,17.838,295.076,0
2,459,2,2,3,7.7972636,8.00779,316.117,1788.337,25.994,183.788,0
2,462,2,2,3,9.349341,4.5965014,247.647,1815.293,27.671,586.935,1
2,468,2,2,3,8.34812,8.076488,528.216,463.364,35.089,175.343,0
2,474,2,2,3,8.716952,7.758841,511.274,651.816,22.843,454.185,1
2,518,2,2,3,9.151387,6.0939837,922.106,719.187,29.078,183.159,0
2,522,2,2,3,8.438089,6.676016,780.561,1034.665,32.499,249.593,0
2,536,2,2,3,10.118559,7.5151415,1070.585,1677.601,29.849,261.363,0
2,549,2,2,3,9.29405,8.300706,761.913,538.939,31.596,129.056,0
2,551,2,2,3,8.608079,6.0946827,548.3,604.115,30.679,157.369,0
2,554,2,2,3,10.810343,5.397054,903.033,668.378,31.695,212.596,0
2,583,2,2,3,9.879053,5.9167857,160.272,346.873,35.326,219.972,0
2,585,2,2,3,8.831176,5.7370925,586.809,469.264,31.424,200.492,0
2,586,2,2,3,8.6761465,7.273846,299.765,498.308,34.169,234.61,0
2,590,2,2,3,8.508735,6.921091,551.485,555.305,31.946,163.983,0
2,613,2,2,3,9.017766,8.217111,1491.976,1404.021,34.386,271.803,0
2,625,2,2,3,10.489033,6.3806944,844.619,156.96,33.846,291.96,0
2,634,2,2,3,11.078101,5.536139,1012.522,479.726,35.258,167.978,0
2,635,2,2,3,8.613231,7.5373826,506.547,556.14,32.352,183.342,0
2,677,2,2,3,8.5652075,6.5556965,651.597,454.07,35.905,275.192,0
2,697,2,2,3,10.256685,6.9238534,663.571,1104.008,34.147,146.025,0
2,705,2,2,3,9.477071,5.4078727,685.903,1428.489,35.591,185.615,0
2,710,2,2,3,9.32179,9.294521,1901.294,1681.3,34.168,231.589,0
2,729,2,2,3,8.713927,7.1556106,380.075,392.886,35.238,176.181,0
2,750,2,2,3,9.853084,7.4787874,588.424,1194.83,34.964,201.897,0
2,763,2,2,3,9.690438,7.9614396,436.501,543.991,39.793,120.966,0
2,767,2,2,3,8.407803,6.3756433,699.629,658.56,37.019,122.444,0
2,769,2,2,3,10.433275,5.1857734,1458.783,776.459,36.974,148.189,0
2,827,2,2,3,11.204198,5.738041,800.331,558.168,39.846,104.037,0
2,839,2,2,3,9.238751,6.9104333,747.555,1307.397,40.694,105.758,0
2,845,2,2,3,9.156568,8.891562,172.252,1918.828,40.555,101.234,0
2,863,2,2,3,9.236984,8.339642,1885.538,1202.484,38.157,173.701,0
2,894,2,2,3,8.843312,5.466399,630.831,1959.238,40.607,116.131,0
3,89,2,2,3,9.341185,8.243784,1292.654,489.18,12.85,183.154,0
3,147,2,2,3,10.3882,4.476644,922.787,307.988,12.159,146.078,0
3,148,2,2,3,9.256263,6.4283633,949.697,859.544,16.816,251.285,0
3,161,2,2,3,9.492827,8.563328,416.255,1265.523,10.835,104.727,0
3,177,2,2,3,10.680648,5.2510147,822.602,292.545,21.747,194.635,0
3,200,2,2,3,9.275175,6.946551,1791.999,1095.082,20.608,234.451,0
3,225,2,2,3,9.474309,8.013977,758.313,414.654,15.934,207.608,0
3,247,2,2,3,8.540137,8.046618,531.319,512.841,16.717,254.123,0
3,249,2,2,3,8.623075,6.196058,1192.883,551.189,24.45,235.809,0
3,258,2,2,3,9.235533,8.714376,1392.265,1187.932,25.3,231.992,0
3,284,2,2,3,9.62958,6.019754,687.16,677.94,24.822,429.267,1
3,286,2,2,3,9.357951,5.1124134,674.384,796.737,29.516,196.057,0
3,308,2,2,3,8.807845,6.931202,989.355,1948.924,23.843,293.235,0
3,314,2,2,3,9.521881,8.665309,836.203,80.332,21.538,175.884,0
3,331,2,2,3,8.66012,6.299152,712.177,636.899,23.934,151.955,0
3,332,2,2,3,8.592814,6.100918,767.585,642.297,28.314,286.035,0
3,339,2,2,3,8.948019,5.9056373,702.205,859.614,24.07,147.791,0
3,364,2,2,3,9.896854,4.43082,743.12,1575.044,24.105,304.884,0
3,381,2,2,3,8.58387,6.5798116,958.664,1877.24,31.141,183.575,0
3,386,2,2,3,8.760397,7.466937,1124.984,1961.697,27.709,258.56,0
3,399,2,2,3,9.946089,7.2365813,722.722,140.14,29.598,403.253,1
3,401,2,2,3,9.805407,8.48293,772.77,183.486,30.653,233.242,0
3,425,2,2,3,11.014818,5.763989,824.122,489.075,28.749,280.932,0
3,432,2,2,3,9.138752,9.074591,1694.271,626.894,29.042,260.759,0
3,452,2,2,3,11.29376,5.767696,495.976,969.771,24.581,174.571,0
3,468,2,2,3,11.039287,6.392931,774.758,1384.398,30.462,228.364,0
3,470,2,2,3,11.245291,5.182417,735.3,1402.976,29.2,326.813,0
3,489,2,2,3,8.374421,7.4939437,1005.999,1906.775,29.367,286.562,0
3,491,2,2,3,11.045227,5.6439276,936.48,1925.631,24.231,231.491,0
3,492,2,2,3,11.033492,6.3139906,920.429,1971.581,26.022,168.434,0
3,499,2,2,3,10.249344,6.21955,769.566,124.674,24.812,403.858,1
3,508,2,2,3,8.506448,6.9581094,1030.148,240.849,32.579,200.441,0
3,509,2,2,3,10.589857,5.1087494,786.629,248.72,25.382,359.682,0
3,522,2,2,3,8.517004,7.855776,662.468,410.435,27.575,626.631,1
3,523,2,2,3,9.882753,4.7561283,812.112,431.094,25.508,508.869,1
3,526,2,2,3,9.674634,6.195775,607.822,446.975,19.267,233.255,0
3,529,2,2,3,9.878408,6.7903776,585.01,504.879,31.616,178.854,0
3,541,2,2,3,8.81333,5.538825,759.157,684.854,29.781,167.612,0
3,546,2,2,3,9.103949,4.7602425,738.403,822.33,26.603,190.249,0
3,564,2,2,3,10.324671,6.067602,417.313,1222.285,28.071,264.928,0
3,573,2,2,3,8.600565,6.217631,773.623,1548.814,27.428,188.761,0
3,580,2,2,3,8.855539,8.204142,724.24,1622.446,25.951,228.377,0
3,584,2,2,3,8.254844,7.507843,683.778,1675.036,32.757,182.793,0
3,588,2,2,3,8.617388,5.9374523,982.583,1799.304,25.682,149.396,0
3,605,2,2,3,9.539543,4.605323,981.113,235.985,23.999,532.874,1
3,607,2,2,3,8.3234,6.906618,949.533,294.62,34.438,175.934,0
3,618,2,2,3,8.274061,6.2887397,734.523,539.848,27.055,321.646,0
3,633,2,2,3,8.300866,6.2670965,759.615,932.648,32.705,188.877,0
3,646,2,2,3,8.558833,6.828159,613.406,1398.969,33.238,167.829,0
3,650,2,2,3,8.610646,7.274455,739.359,1471.239,26.826,349.246,0
3,655,2,2,3,8.811191,6.0005884,561.63,1540.426,23.266,298.795,0
3,670,2,2,3,10.46931,6.640994,721.276,216.856,33.243,212.989,0
3,676,2,2,3,8.405099,7.4907646,846.87,545.712,32.724,289.398,0
3,678,2,2,3,8.558926,6.7395935,1482.029,605.259,31.274,222.566,0
3,684,2,2,3,10.971968,5.565073,463.421,1159.114,36.404,169.078,0
3,685,2,2,3,9.571992,5.186452,810.83,1218.822,34.107,242.28,0
3,686,2,2,3,8.802173,7.502715,1033.673,1248.753,32.636,257.703,0
3,695,2,2,3,8.74181,7.4807673,673.593,1492.465,24.352,412.799,1
3,698,2,2,3,8.96663,6.6952605,724.833,1664.067,30.446,158.318,0
3,702,2,2,3,8.591513,7.3728323,971.112,1742.013,34.602,320.18,0
3,707,2,2,3,8.571567,7.164755,1106.356,1931.557,31.239,130.355,0
3,714,2,2,3,10.444386,6.6307697,672.047,140.103,25.205,340.923,0
3,715,2,2,3,8.431666,6.9472904,1171.804,171.86,34.671,258.605,0
3,752,2,2,3,8.424646,7.172965,1135.328,81.045,40.318,159.623,0
3,753,2,2,3,8.274759,7.1529536,1213.366,142.743,36.958,250.614,0
3,754,2,2,3,8.310938,6.622304,1025.362,345.968,35.826,153.685,0
3,768,2,2,3,8.758478,7.051936,860.322,1233.498,33.984,171.354,0
3,769,2,2,3,8.612316,6.3755593,618.286,1355.191,37.184,132.013,0
3,780,2,2,3,9.5688925,7.7152023,1243.023,1965.344,36.743,128.669,0
3,786,2,2,3,8.942354,6.8336263,1097.479,269.316,35.943,140.699,0
3,793,2,2,3,9.396481,8.779107,1745.017,947.759,35.034,140.633,0
3,827,2,2,3,8.387957,6.518963,821.215,1165.078,39.563,116.373,0
3,830,2,2,3,10.120627,6.085525,538.917,1217.256,38.342,129.072,0
3,839,2,2,3,8.4306965,6.325639,1048.036,292.216,37.597,126.345,0
3,840,2,2,3,8.413314,6.856118,1166.614,290.692,39.025,122.807,0
3,857,2,2,3,10.514722,6.5665584,522.957,1165.835,37.809,139.156,0
3,908,2,2,3,9.248437,9.153386,1833.944,1156.122,38.905,182.92,0
3,912,2,2,3,9.796391,5.4753404,880.327,1634.5,40.534,114.673,0
0,24,1,1,4,-6.4452076,2.285261,1664.135,187.216,13.434,104.318,0
0,25,1,1,4,-4.9971867,1.8365321,906.419,1114.861,12.085,178.321,0
0,56,1,1,4,-6.5200925,2.346725,1534.355,204.451,15.513,217.24,0
0,60,1,1,4,-4.5916777,1.2644807,1081.074,829.907,14.997,256.916,0
0,80,1,1,4,-6.17146,1.3794656,275.493,464.763,16.728,254.611,0
0,94,1,1,4,-6.5485325,2.0641816,1747.188,337.032,17.663,333.95,0
0,160,1,1,4,-5.726024,2.4186418,991.943,277.674,19.101,490.019,0
0,189,1,1,4,-6.0825047,1.6859748,1862.52,440.614,22.089,516.608,0
0,214,1,1,4,-4.781123,1.0971392,1463.262,870.731,16.13,303.767,0
0,350,1,1,4,-6.253129,2.2922378,781.361,449.688,26.48,547.822,0
0,398,1,1,4,-6.603915,2.2017462,746.419,372.499,26.818,529.522,0
0,401,1,1,4,-6.366755,0.78498006,147.949,736.006,27.452,579.92,0
0,466,1,1,4,-5.550351,1.2656413,1266.879,287.507,28.204,522.589,0
0,542,1,1,4,-4.6884646,0.70490885,674.587,859.75,30.885,467.228,0
0,607,1,1,4,-5.719912,1.2079425,912.333,680.823,29.524,488.982,0
0,611,1,1,4,-5.085165,0.9188042,365.667,852.546,29.967,517.934,0
0,658,1,1,4,-4.894229,1.2083923,1342.394,529.145,30.56,619.513,0
0,693,1,1,4,-5.7897277,0.9017158,1931.612,571.559,32.212,248.147,0
0,698,1,1,4,-4.29153,0.90582,894.92,1102.728,34.494,241.79,0
0,734,1,1,4,-4.763891,1.4458344,1880.247,564.991,32.697,218.97,0
0,815,1,1,4,-5.51078,0.6924894,1064.668,577.541,37.775,127.457,0
0,816,1,1,4,-4.9604955,0.8267729,1572.842,630.991,37.687,254.414,0
0,843,1,1,4,-4.78963,0.82869095,1797.822,692.069,35.929,301.731,0
0,921,1,1,4,-5.778991,1.2048165,1873.242,705.935,37.712,332.072,0
1,8,1,1,4,-6.409813,2.2927146,1277.856,169.685,9.072,127.032,0
1,11,1,1,4,-6.5008354,2.2596042,741.281,230.928,10.241,159.188,0
1,24,1,1,4,-5.3272696,1.296022,868.073,646.396,13.589,302.41,0
1,40,1,1,4,-6.185522,2.4772139,1143.071,67.535,14.593,382.03,0
1,42,1,1,4,-5.2545424,1.3756988,114.935,1006.012,14.813,441.971,0
1,46,1,1,4,-6.081849,0.91891664,1841.937,183.126,16.106,405.709,0
1,49,1,1,4,-5.8306565,1.1685154,1379.929,423.154,16.391,400.649,0
1,140,1,1,4,-4.5509834,0.6839029,464.634,1286.877,15.36,366.268,0
1,152,1,1,4,-6.7869473,1.9698999,396.013,189.029,23.162,381.595,0
1,154,1,1,4,-4.3828773,0.94779825,934.702,1022.019,21.253,609.951,0
1,226,1,1,4,-6.5611978,1.2943002,745.913,409.275,25.77,336.592,0
1,290,1,1,4,-6.5084767,1.3182533,1510.565,241.502,27.529,393.323,0
1,291,1,1,4,-6.6032844,1.1316642,1350.839,313.123,26.322,395.175,0
1,292,1,1,4,-4.545191,1.0478714,1885.501,459.052,29.799,464.55,0
1,575,1,1,4,-5.1136913,0.95836276,332.622,1004.254,27.769,562.341,0
1,659,1,1,4,-5.8850374,2.3825417,405.994,675.335,24.947,651.138,0
1,717,1,1,4,-5.60243,1.207517,635.083,847.539,31.364,454.673,0
1,783,1,1,4,-6.543465,0.82830304,760.323,85.901,34.115,341.387,0
1,784,1,1,4,-6.392713,1.2427565,669.634,133.277,34.046,146.945,0
1,786,1,1,4,-6.527237,1.1708807,581.454,614.231,33.333,428.116,0
1,838,1,1,4,-5.6235723,2.5698223,272.31,77.52,35.113,299.227,0
1,839,1,1,4,-5.067005,1.4874043,916.321,256.188,35.972,305.802,0
1,841,1,1,4,-6.765731,1.8819201,112.327,576.889,36.338,363.242,0
1,842,1,1,4,-6.7187366,2.109142,222.749,657.379,36.754,272.163,0
1,848,1,1,4,-5.532387,0.7087331,774.164,896.997,36.137,295.461,0
1,894,1,1,4,-5.522178,2.3670926,408.614,317.038,37.05,274.487,0
1,908,1,1,4,-5.3607697,1.8215886,1618.883,315.679,38.613,239.392,0
2,24,1,1,4,-4.997225,1.1559113,1337.629,1387.652,9.102,122.11,0
2,26,1,1,4,-6.1170235,0.7998323,1405.321,1561.332,8.965,118.577,0
2,27,1,1,4,-6.3305187,1.3071334,1918.578,1588.009,9.076,156.939,0
2,35,1,1,4,-6.2460504,0.9306658,1974.321,1873.751,9.042,163.052,0
2,75,1,1,4,-5.5705447,1.5636969,533.249,1890.356,10.957,235.39,0
2,91,1,1,4,-5.2905116,2.2343848,936.347,1482.994,11.721,211.989,0
2,96,1,1,4,-5.070101,1.0362812,430.426,1890.906,12.667,292.448,0
2,116,1,1,4,-6.106436,0.937234,1723.945,1224.213,14.402,332.184,0
2,123,1,1,4,-5.194848,2.0597908,1379.353,1828.681,13.151,325.187,0
2,124,1,1,4,-6.7302155,1.6954836,959.182,1915.644,13.534,238.618,0
2,144,1,1,4,-5.9560065,0.86848164,1268.77,1671.651,15.356,295.368,0
2,146,1,1,4,-5.4056973,1.3661253,1091.615,1979.857,14.378,363.008,0
2,176,1,1,4,-6.4559484,1.1609899,1563.979,1362.19,16.92,353.513,0
2,203,1,1,4,-6.4959526,1.0691646,1822.284,1230.724,17.776,389.308,0
2,207,1,1,4,-6.7831807,1.4070706,1711.718,1480.418,16.891,335.796,0
2,235,1,1,4,-6.719512,0.9454287,1863.841,1827.194,18.571,349.609,0
2,315,1,1,4,-5.0494914,0.9510563,1616.312,1071.708,22.507,282.176,0
2,359,1,1,4,-5.46781,2.0024724,1383.237,1719.316,22.676,393.196,0
2,390,1,1,4,-5.171398,1.7552917,1553.056,1558.693,24.104,529.4,0
2,421,1,1,4,-5.9341784,0.91833234,682.404,1552.585,24.16,265.938,0
2,423,1,1,4,-6.4300327,0.7326147,1735.934,1981.199,23.803,375.442,0
2,865,1,1,4,-6.03511,0.7411125,196.397,1982.101,28.922,419.788,0
2,951,1,1,4,-6.984346,1.7618514,1303.545,1911.102,30.673,404.129,0
2,1017,1,1,4,-5.2331753,0.5708336,399.807,1473.94,36.703,142.983,0
2,1019,1,1,4,-6.686743,1.1680995,1835.32,1582.65,30.602,352.198,0
2,1052,1,1,4,-5.641933,0.6611774,850.991,1295.876,34.731,293.787,0
2,1053,1,1,4,-6.366767,0.7263814,1167.201,1323.61,32.568,339.862,0
2,1055,1,1,4,-6.3222528,0.9452288,897.748,1759.808,31.394,311.215,0
2,1087,1,1,4,-5.55679,0.7678848,1537.513,1206.768,31.494,249.983,0
2,1092,1,1,4,-5.1004295,1.1852754,276.083,1825.4,33.873,309.024,0
2,1116,1,1,4,-4.849652,1.3667012,663.285,1431.686,36.956,246.792,0
2,1169,1,1,4,-5.405611,2.2053897,1198.791,1633.215,35.23,274.052,0
2,1182,1,1,4,-5.9331512,0.63641316,1462.422,1221.804,36.857,263.448,0
2,1184,1,1,4,-6.6141768,1.9730824,1448.857,1464.148,36.008,314.398,0
2,1185,1,1,4,-5.2429423,2.2708087,1066.788,1540.793,35.804,323.543,0
2,1243,1,1,4,-4.817944,1.1874787,480.439,1432.884,41.706,146.12,0
2,1259,1,1,4,-6.145132,0.4690648,1650.984,1114.783,42.233,159.896,0
2,1263,1,1,4,-6.434698,1.1679715,1591.169,1673.083,39.618,199.163,0
2,1287,1,1,4,-6.119936,0.49395156,693.335,1882.004,42.497,123.956,0
0,15,2,2,4,-6.611239,2.5475829,826.394,459.662,9.872,242.331,0
0,16,2,2,4,-5.9843116,2.0754592,670.749,712.286,9.984,235.265,0
0,33,2,2,4,-6.3671703,2.5814579,968.838,567.019,13.094,353.672,0
0,35,2,2,4,-6.3021073,2.261051,1557.405,1025.749,13.167,372.652,0
0,49,2,2,4,-5.900671,2.5688682,1193.02,108.49,13.836,396.49,0
0,50,2,2,4,-6.636259,2.4487216,1358.778,161.536,14.291,405.932,0
0,52,2,2,4,-5.5764146,1.4724003,360.721,627.035,14.187,413.287,0
0,79,2,2,4,-4.7937126,1.4275203,634.843,855.184,15.475,404.98,0
0,88,2,2,4,-6.567647,2.5583587,1342.404,702.664,18.619,415.395,0
0,112,2,2,4,-4.412365,1.0805564,1592.334,1445.966,18.446,277.659,0
0,118,2,2,4,-6.3887095,1.7002491,362.89,547.05,20.578,392.313,0
0,119,2,2,4,-6.7195754,2.437653,1963.01,832.814,20.458,426.185,0
0,128,2,2,4,-6.0405545,2.4146833,837.477,667.888,21.167,443.276,0
0,130,2,2,4,-6.150012,1.5147204,810.947,776.49,21.123,391.849,0
0,132,2,2,4,-4.6853123,1.1867038,813.099,932.237,21.261,440.974,0
0,168,2,2,4,-5.7213054,2.4179888,1788.329,597.45,23.204,417.358,0
0,186,2,2,4,-6.578474,2.5043886,1017.168,319.847,24.156,425.625,0
0,258,2,2,4,-5.7975006,2.642283,995.897,139.544,26.3,576.875,0
0,388,2,2,4,-5.8548737,2.6843438,1487.071,442.585,28.187,431.744,0
0,390,2,2,4,-6.7489724,2.1745496,1721.846,920.159,28.358,419.692,0
0,419,2,2,4,-5.08884,1.5430341,1461.012,1306.882,27.436,449.928,0
0,533,2,2,4,-5.348011,1.2444142,953.296,909.514,29.25,445.093,0
0,601,2,2,4,-5.7747307,2.72177,693.642,142.65,30.352,515.502,0
0,602,2,2,4,-6.7361894,2.006189,1582.809,638.884,30.395,424.158,0
0,640,2,2,4,-6.246986,1.1374782,1199.247,964.558,31.166,422.291,0
0,642,2,2,4,-6.207989,2.0988247,1428.83,1072.831,32.157,364.292,0
0,671,2,2,4,-6.7050514,0.8111533,594.112,599.301,32.469,337.684,0
0,721,2,2,4,-5.456854,2.7740293,1284.332,90.464,36.625,266.063,0
0,722,2,2,4,-5.9436445,2.7568712,1847.248,274.406,35.564,321.336,0
0,723,2,2,4,-6.5255733,2.222709,1188.112,444.039,32.38,129.475,0
0,727,2,2,4,-6.676129,2.1462402,1370.85,899.639,35.732,320.264,0
1,48,2,2,4,-6.5968385,2.2353125,958.561,464.062,7.738,105.952,0
1,76,2,2,4,-5.9039736,2.5833745,252.218,307.033,11.316,314.663,0
1,87,2,2,4,-6.6586156,2.4479144,980.719,281.136,12.132,246.413,0
1,88,2,2,4,-6.454886,2.355354,1126.491,696.457,13.037,307.937,0
1,89,2,2,4,-5.1206927,1.9182013,282.577,758.929,12.495,274.094,0
1,99,2,2,4,-6.6133904,2.0817192,1950.706,181.844,13.047,311.199,0
1,116,2,2,4,-6.5808606,2.5623076,1339.605,497.561,15.741,428.72,0
1,117,2,2,4,-5.472853,2.410568,1131.432,760.315,16.796,297.548,0
1,141,2,2,4,-6.9974427,1.9389508,666.822,224.364,16.965,364.366,0
1,174,2,2,4,-6.318905,1.0668612,1481.253,607.368,18.11,410.685,0
1,175,2,2,4,-5.4241824,1.3877001,197.367,623.829,18.139,427.914,0
1,204,2,2,4,-6.381991,2.24784,937.172,713.144,19.796,420.233,0
1,255,2,2,4,-5.4078383,1.2148905,624.147,734.418,22.846,461.293,0
1,283,2,2,4,-6.882422,2.0802274,1304.75,188.887,23.744,428.742,0
1,284,2,2,4,-6.4420204,2.2855568,1980.846,372.72,23.781,404.755,0
1,299,2,2,4,-5.792626,2.4253206,243.855,112.0,25.106,450.808,0
1,300,2,2,4,-5.7654653,2.3886626,1041.435,394.062,25.001,475.75,0
1,609,2,2,4,-6.5052395,1.8096765,411.152,659.601,27.938,458.086,0
1,837,2,2,4,-5.852966,2.6255035,518.868,115.031,28.943,447.103,0
1,1054,2,2,4,-6.6077857,1.7808387,764.638,489.789,33.088,398.601,0
1,1055,2,2,4,-6.4285474,1.2889811,1623.24,605.632,32.38,453.492,0
1,1057,2,2,4,-5.2921367,1.6896616,1800.133,695.718,33.68,374.073,0
1,1058,2,2,4,-6.249379,0.500522,173.283,713.659,33.824,313.056,0
2,19,2,2,4,-5.867792,1.0116694,1286.447,1072.842,7.559,130.857,0
2,21,2,2,4,-4.5965786,1.0062021,779.38,1234.933,7.905,116.848,0
2,29,2,2,4,-4.8002253,0.6797503,1680.108,460.378,8.017,114.797,0
2,52,2,2,4,-4.6066995,0.92501545,550.899,358.964,9.455,214.609,0
2,66,2,2,4,-4.514142,0.8876207,1989.754,531.92,10.938,247.943,0
2,68,2,2,4,-6.0344214,0.9143125,1585.515,728.837,9.585,209.944,0
2,71,2,2,4,-5.252819,2.3079667,1000.956,1295.795,9.943,162.49,0
2,74,2,2,4,-5.197496,1.3924811,772.709,1622.87,14.609,313.629,0
2,78,2,2,4,-5.557178,1.5940725,743.827,181.651,12.898,359.327,0
2,81,2,2,4,-4.4872785,1.1744767,943.092,581.709,10.071,192.827,0
2,87,2,2,4,-5.69362,2.6036968,1632.876,1743.892,12.65,264.175,0
2,90,2,2,4,-5.625363,1.5678506,1136.925,137.662,14.243,384.735,0
2,94,2,2,4,-4.8196874,1.7679414,1791.646,525.109,13.345,267.604,0
2,95,2,2,4,-4.62572,0.7168464,1365.625,627.085,7.813,161.872,0
2,102,2,2,4,-5.695125,2.6951919,1801.714,1953.054,13.026,278.367,0
2,104,2,2,4,-5.1746736,1.9443144,1551.613,190.292,14.403,266.098,0
2,110,2,2,4,-5.062268,1.446338,1495.05,743.786,13.338,233.411,0
